Experiment,Source quality,Daily equal-vol scale,Observations,Years,CAGR,Log growth,Volatility,Sharpe,Max drawdown,Worst day,Skew,CAGR uplift vs baseline,Mean daily PnL difference,Stdev daily PnL difference,Daily t-stat requested formula,Daily Newey-West t-stat 5 lags,Daily Newey-West t-stat 20 lags,Weekly t-stat from same daily P&Ls,Category,Hypothesis,Daily full-search max-t adjusted p
Static grid candidate 223,Direct daily source P&L,1.0672215806781942,4719,18.726190476190474,0.3647011812221932,0.3109354898160321,0.3249818299359592,1.0795937583070234,-0.44269356851609876,-0.11986516768785563,-0.40988156397070197,0.00696895863563074,2.0236469751417646e-05,0.00692341253495044,0.20078882155253996,0.20148076552515296,0.20803760401675753,0.31445880821417055,Static grid search,,1.0
Static grid candidate 142,Direct daily source P&L,1.0626140350655813,4719,18.726190476190474,0.36141115802358015,0.3085217779901796,0.3249804520682353,1.0722637837459825,-0.47317128416575327,-0.11896302842023958,-0.45705775306943425,0.003678935437017694,1.0783129543725978e-05,0.003691231426267815,0.200677432825283,0.20619071055724866,0.20022658948166192,0.36010937451116487,Static grid search,,1.0
"Momentum tilt relative: 13w, k=0.50, reb 13w",Direct daily source P&L,1.0512777991954503,4719,18.726190476190474,0.36284126793017824,0.30957168806777874,0.32497898891729615,1.075557666152001,-0.4541992844583924,-0.12533049973246668,-0.4886842538091768,0.005109045343615781,1.5031192170535402e-05,0.005235815444656421,0.1972123399150189,0.21196474843320973,0.21742597196576344,0.20453278999376193,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
Static grid candidate 495,Direct daily source P&L,1.0548256993557394,4719,18.726190476190474,0.3679178255939328,0.3132897483858603,0.32497837778532895,1.0872608729354674,-0.45853160935876813,-0.18874153115876058,-0.5424817250716876,0.01018560300737037,3.0124613617466102e-05,0.010836139778456908,0.19097295822021032,0.18896478199065386,0.18978411260189712,0.2369689998447712,Static grid search,,1.0
Static grid candidate 353,Direct daily source P&L,1.0451737264840204,4719,18.726190476190474,0.36444756650611954,0.31074963353610996,0.32498762216850535,1.0789449642746618,-0.44486309341351804,-0.15251459733748737,-0.37344959013820606,0.006715343919557082,1.939973141603014e-05,0.0070640669175054335,0.18865394935399793,0.19468137225269397,0.1960073709923293,0.19434642603454447,Static grid search,,1.0
"Vol forecast: fast 13w, slow 26w, floor 4%",Direct daily source P&L,1.0447317078350378,4719,18.726190476190474,0.3585502902660389,0.3064181681656158,0.32498093925520793,1.0658088183414764,-0.4717741794530411,-0.11518869121249965,-0.47234921771871896,0.000818067679476453,2.4582733672797634e-06,0.0009467842551843373,0.17836274094680785,0.16942495134493335,0.1697905397798546,0.14812357411589083,Volatility targeting,Change the speed and floor of the no-lookahead volatility estimator.,1.0
"Static: commodities 4%, metals only",Direct daily source P&L,1.0372756580433893,4719,18.726190476190474,0.35888052889960265,0.30666122026678466,0.3249807185016194,1.066503238911233,-0.4519284211976067,-0.1124877752969544,-0.44865880288045046,0.0011483063130401927,3.3538554512907276e-06,0.00130021758997701,0.17719574643393604,0.1701826213381281,0.16867453749080957,-0.001371227304472778,Static risk budgets,Change static commodity beta and its mix.,1.0
Static grid candidate 218,Direct daily source P&L,1.0586720057941295,4719,18.726190476190474,0.3660618212285689,0.31193201724646474,0.3249897412185462,1.0827784700069487,-0.45613108472976405,-0.185851235810042,-0.4418920409623148,0.008329598642006442,2.4343736824733908e-05,0.009487032128743128,0.17627140316278844,0.18252715817752413,0.17975689767572506,0.23853418661038206,Static grid search,,1.0
Static grid candidate 450,Direct daily source P&L,1.0818526085953453,4719,18.726190476190474,0.36702530720667226,0.3126370705233921,0.3249840456859173,1.0848162593871804,-0.4443214562683363,-0.12342107750027738,-0.39285664485642424,0.009293084620109804,2.6971838207969254e-05,0.010512924734323621,0.17624304165248406,0.17598277927411948,0.17488811345264352,0.30503745120469006,Static grid search,,1.0
Static grid candidate 282,Direct daily source P&L,1.061830002172731,4719,18.726190476190474,0.362540081638727,0.3093506648390663,0.32498416136898584,1.0746042549502424,-0.4503809394715159,-0.11534336902019161,-0.36846087204053435,0.00480785905216452,1.3801594390489785e-05,0.0054776151449115185,0.1730863154300306,0.1787781009760707,0.18910804044272156,0.2799075702311935,Static grid search,,1.0
Static grid candidate 472,Direct daily source P&L,1.0358067267331268,4719,18.726190476190474,0.36570099461937344,0.31166784598737846,0.3249839838944883,1.0824614115996083,-0.46543310520077597,-0.18903527315579288,-0.5967214681735266,0.007968772032810989,2.393483213272694e-05,0.009524076217677379,0.17263645615497444,0.1804098281325612,0.18258179933154148,0.16669649441924536,Static grid search,,1.0
Static grid candidate 037,Direct daily source P&L,1.0344324806801886,4719,18.726190476190474,0.36405332499629517,0.3104606532291613,0.32497726876684985,1.0785298529921727,-0.4477389980650901,-0.18136214704626966,-0.5389742708827704,0.006321102409732715,1.8864369642978902e-05,0.007595281352788536,0.1706174395765057,0.16949171802976334,0.17743431312229666,0.13457149956536432,Static grid search,,1.0
Static grid candidate 409,Direct daily source P&L,1.0478916752113145,4719,18.726190476190474,0.36280702110248386,0.3095465587597649,0.3249809733657071,1.0755803281571499,-0.46742866519122106,-0.1423521021757543,-0.5200472920755017,0.005074798515921408,1.5060418962889975e-05,0.006109222348352926,0.1693464552554888,0.16912214175979512,0.1600111079806037,0.19980661088313653,Static grid search,,1.0
Static grid candidate 233,Direct daily source P&L,1.059992396261633,4719,18.726190476190474,0.36690436748778965,0.3125485973486208,0.3249782264177624,1.0844261860327702,-0.46610861353503363,-0.14223676493989124,-0.34907306022612455,0.009172144901227197,2.6468767413590734e-05,0.010997253155001552,0.1653386867674739,0.16452177233699933,0.16531502976974544,0.2025275504127177,Static grid search,,1.0
Static grid candidate 030,Direct daily source P&L,1.0177163164683258,4719,18.726190476190474,0.3637927062210846,0.3102695729606852,0.3249842434587128,1.0775740243774148,-0.5359803706918529,-0.17861909635275952,-0.3835561916571288,0.006060483634522162,1.763165416759662e-05,0.0077421674096869696,0.15644276734710927,0.16303801940642784,0.16699383597889,0.042954012946901966,Static grid search,,1.0
Static grid candidate 128,Direct daily source P&L,1.0523984899426997,4719,18.726190476190474,0.36447807710669555,0.3107719944242849,0.3249905513813115,1.0793945727146999,-0.43719774082730456,-0.1862513733973018,-0.5232233920752672,0.006745854520133099,1.9979583570841383e-05,0.009066496473901849,0.15138119310440223,0.15691042773968228,0.15693951672227668,0.2069918272017791,Static grid search,,1.0
Static grid candidate 254,Direct daily source P&L,1.0443840940544422,4719,18.726190476190474,0.3633187074627289,0.3099219533066068,0.3249818616929574,1.0772444205639256,-0.4672460749306673,-0.2023455840501008,-0.6718654218756692,0.00558648487616642,1.720656988432731e-05,0.007985418761531913,0.14802040752706047,0.1496163113686453,0.1487204273745068,0.18596688027059227,Static grid search,,1.0
Static grid candidate 274,Direct daily source P&L,1.072395371137798,4719,18.726190476190474,0.36573009758737673,0.3116891556723181,0.3249846601301479,1.0817088511639184,-0.45297654792682085,-0.13873519231319412,-0.31510191300103624,0.00799787500081428,2.2964268078761994e-05,0.010721393532366508,0.14713851191915697,0.15150757750378457,0.15035676734469042,0.23038182688441702,Static grid search,,1.0
Static grid candidate 096,Direct daily source P&L,1.0577829287519707,4719,18.726190476190474,0.36249276729466096,0.3093159391335844,0.32498790674689604,1.0746225570998251,-0.42890718943348816,-0.12315902171372052,-0.4179493872220414,0.004760544708098502,1.3825198353245223e-05,0.006602960316625689,0.14383271304643946,0.15005036646440012,0.15631243257642466,0.22734756216269203,Static grid search,,1.0
Static grid candidate 393,Direct daily source P&L,1.0350457417093062,4719,18.726190476190474,0.36172790362272433,0.3087544106933959,0.32498372156998473,1.0727053180406898,-0.4988583062768591,-0.1095376288566795,-0.3398545519999972,0.00399568103616188,1.1352568614280878e-05,0.0054846598706413995,0.14219012106402681,0.14310992939905381,0.14282965661224192,0.07377833944595041,Static grid search,,1.0
Static grid candidate 209,Direct daily source P&L,1.0467328484927496,4719,18.726190476190474,0.36282809556626683,0.3095620226519455,0.32498195258380413,1.0752004482665267,-0.4764827970247698,-0.12426929297039939,-0.33919473926156785,0.0050958729797043745,1.457049450077663e-05,0.0070466167026148096,0.14204260585819287,0.14594391306266477,0.14388878614091302,0.13495873031577493,Static grid search,,1.0
Static grid candidate 269,Direct daily source P&L,1.0539772081209817,4719,18.726190476190474,0.3627183215006924,0.309481470682662,0.3249811970379024,1.0753369463049671,-0.4444690752942737,-0.1603699187422629,-0.4765347124519274,0.004986098914129933,1.4746533637654433e-05,0.007624765853606068,0.13285821794462535,0.13695241889573576,0.14029815094620832,0.17775371364804277,Static grid search,,1.0
Static grid candidate 185,Direct daily source P&L,1.0523147630016532,4719,18.726190476190474,0.36311013736980735,0.3097689545634166,0.32498301893653275,1.0764537237162148,-0.47869862811192376,-0.18573916849405914,-0.5448100652670587,0.005377914783244897,1.618682196565226e-05,0.00838704647754358,0.1325798517407164,0.13918814142409183,0.1410093708992976,0.18245680036019357,Static grid search,,1.0
Static grid candidate 001,Direct daily source P&L,1.0478025608066852,4719,18.726190476190474,0.36417896604866784,0.31055275759496126,0.3249777882943234,1.0787308436067669,-0.45433093552779025,-0.1797161806633697,-0.5027477995806477,0.0064467434621053865,1.9123583729260952e-05,0.010083294774913135,0.13028421687068495,0.13109368495268245,0.13496839655394038,0.14597797588202477,Static grid search,,1.0
Static grid candidate 357,Direct daily source P&L,1.0478025608066852,4719,18.726190476190474,0.36417896604866784,0.31055275759496126,0.3249777882943234,1.0787308436067669,-0.45433093552779025,-0.1797161806633697,-0.5027477995806477,0.0064467434621053865,1.9123583729260952e-05,0.010083294774913135,0.13028421687068495,0.13109368495268245,0.13496839655394038,0.14597797588202477,Static grid search,,1.0
"High-vol equity cut: 13w, q80%, cut 50%",Direct daily source P&L,1.068828454805853,4719,18.726190476190474,0.3620048939079328,0.30895780089849534,0.3249828880866753,1.0735432753297127,-0.5162486960513675,-0.11363112931559177,-0.4295149508359518,0.004272671321370325,1.2433267498933177e-05,0.006920626556338587,0.1234141201140255,0.1273590475137409,0.13058282658248382,0.2270643947573126,Regime allocation,Reduce direct equity during unusually high realized-volatility regimes.,1.0
Static grid candidate 063,Direct daily source P&L,1.0740810814964643,4719,18.726190476190474,0.3626265314107462,0.3094141103338372,0.3249871523597789,1.0752412632624384,-0.48289006216614916,-0.1786525279585684,-0.506377979957294,0.004894308824183735,1.4623132888361235e-05,0.008835700010114017,0.11369057241073806,0.11917166521680517,0.11837008522468673,0.24344656929343275,Static grid search,,1.0
Static grid candidate 174,Direct daily source P&L,1.015274967554141,4719,18.726190476190474,0.3600786686102737,0.3075425426414057,0.32498019725406263,1.0696422618703318,-0.42819069040414093,-0.17340178891835573,-0.5915206961902367,0.002346446023711257,7.402198553302769e-06,0.004474067403936967,0.11365359989724472,0.1115583136119896,0.11996046016708652,-0.06205708766636916,Static grid search,,1.0
Static: styles-trend maximizer,Direct daily source P&L,1.0860339839173652,4719,18.726190476190474,0.36484401805318556,0.3110401496188161,0.3249812627898303,1.0797964905493471,-0.48532865192510166,-0.12834581641338746,-0.35474637143255955,0.007111795466623105,2.0497929984572733e-05,0.013252664560899295,0.10625069717142896,0.10618917195183795,0.10361070070885263,0.21917497056015814,Alternative allocation,Pre-specified multi-sleeve composition hypothesis.,1.0
Static grid candidate 065,Direct daily source P&L,1.0858897696218242,4719,18.726190476190474,0.3635241086695695,0.3100726046063548,0.3249846089578485,1.0767984414521496,-0.45073158910164435,-0.1336589706590204,-0.3418925002280815,0.0057918860830070695,1.6631398410806283e-05,0.010917774901043708,0.10464527415172736,0.10709495231208577,0.10642840738124185,0.23368171136483795,Static grid search,,1.0
Static grid candidate 164,Direct daily source P&L,1.0283517825098945,4719,18.726190476190474,0.360914956858162,0.3081572359404957,0.32498610928090504,1.071432779040266,-0.46505919713218835,-0.197539738892928,-0.512871292174873,0.003182734271599541,9.71139728436895e-06,0.00656974415706189,0.10154493183890485,0.1040696344468624,0.11391896610251379,0.04227812617981381,Static grid search,,1.0
"Vol forecast: fast 26w, slow 104w, floor 4%",Direct daily source P&L,1.0431844598258695,4719,18.726190476190474,0.3585343625255617,0.3064064440255818,0.32498032555670825,1.0657266848067652,-0.46843806161744994,-0.11203982523226363,-0.4521099451581155,0.0008021399389992467,2.3523471816397583e-06,0.00167701220538663,0.09635853414221714,0.09803047877445303,0.09331557331385998,0.09782208155771205,Volatility targeting,Change the speed and floor of the no-lookahead volatility estimator.,1.0
Static grid candidate 135,Direct daily source P&L,1.0771291383811148,4719,18.726190476190474,0.3608573437120899,0.30811490091778376,0.3249854199436228,1.0710573832444061,-0.45744765106348706,-0.12814002988662762,-0.47251034745949627,0.0031251211255274303,9.227255880978386e-06,0.006633341881173896,0.09555758634732753,0.09814972652665746,0.0982188823326243,0.28074266938665404,Static grid search,,1.0
Static grid candidate 090,Direct daily source P&L,1.0874790985570586,4719,18.726190476190474,0.3620947484396311,0.30902377097560624,0.32498633186831266,1.0736870264227556,-0.4797313250817621,-0.13157127147158462,-0.3915982088460233,0.004362525853068622,1.2618660773691179e-05,0.009739030374084233,0.08900666603551662,0.09294973567230594,0.09011264234364569,0.24046437816952343,Static grid search,,1.0
Static grid candidate 408,Direct daily source P&L,1.0551822898471428,4719,18.726190476190474,0.3603703036560928,0.3077569447859853,0.32498683617586965,1.0697270531945182,-0.45633133844921914,-0.1357380167663888,-0.37835694511354473,0.0026380810695303403,7.511552443623119e-06,0.006058342435835079,0.08517279027940497,0.08658420110400114,0.08812192089537892,0.13834460293642842,Static grid search,,1.0
Static grid candidate 056,Direct daily source P&L,1.0818768349743026,4719,18.726190476190474,0.3626061049906364,0.3093991197456298,0.32498564110980194,1.074812879265048,-0.46006619529111037,-0.13805036971158238,-0.3784858606578405,0.004873882404073937,1.4070653526647741e-05,0.011563256794465777,0.0835909165896418,0.08623615331329844,0.08347290797012363,0.20332790237622822,Static grid search,,1.0
Static grid candidate 482,Direct daily source P&L,1.0339016107168002,4719,18.726190476190474,0.3603305913561732,0.3077277520878864,0.32498518754281247,1.0697706510045293,-0.4631352049312545,-0.16787621461281585,-0.42526172258064004,0.002598368769610726,7.5677797779624975e-06,0.006234509257156457,0.0833856272850837,0.08470701254332806,0.08416906088148812,0.026768570734354517,Static grid search,,1.0
Static grid candidate 107,Direct daily source P&L,1.0537645508728972,4719,18.726190476190474,0.3615003408334947,0.3085872834684032,0.3249793064659516,1.0728592748940646,-0.4546755604762235,-0.18509432156623642,-0.5836412665844354,0.0037681182469322394,1.1551124079943016e-05,0.009549480242751394,0.08309396890430427,0.08134548182972236,0.08066059145968331,0.13565788882591484,Static grid search,,1.0
Static grid candidate 426,Direct daily source P&L,1.0297806712408768,4719,18.726190476190474,0.36175788407303977,0.30877642692748225,0.32498212574608365,1.0735222551864223,-0.45498855361723256,-0.19164649964109806,-0.5856267139132485,0.004025661486477317,1.2406158187149643e-05,0.010315720959695492,0.08261572476048779,0.08286834798578077,0.08386963392309026,0.05025544646232938,Static grid search,,1.0
Static grid candidate 025,Direct daily source P&L,1.078416860575157,4719,18.726190476190474,0.3615972556922975,0.30865846333280983,0.3249859111675058,1.0725572879035288,-0.4497155359504805,-0.12575357749786267,-0.39069494224872275,0.0038650331057350495,1.1161656731037652e-05,0.009336449389303478,0.08212434207205005,0.08597508818150164,0.08576029356435175,0.2115386793945392,Static grid search,,1.0
Static grid candidate 193,Direct daily source P&L,1.0701963137191297,4719,18.726190476190474,0.3614743580803459,0.3085681993739676,0.3249877416296155,1.0724444279136827,-0.45743018410698133,-0.17405761669018546,-0.4557056646540403,0.0037421354937834383,1.1016103172703985e-05,0.009525955632412248,0.07944094997941133,0.08354999164070082,0.08178832713699065,0.1845926653406231,Static grid search,,1.0
"High-vol equity cut: 13w, q70%, cut 75%",Direct daily source P&L,1.0666746084214365,4719,18.726190476190474,0.3620452487654007,0.30898742947018654,0.32498187379349136,1.0737375378904725,-0.5506393349537183,-0.15611534918758743,-0.4661642394381978,0.00431302617883822,1.2683804531659565e-05,0.011433752406413622,0.07620539977290772,0.08188112647528534,0.0831535381047428,0.14227934826983243,Regime allocation,Reduce direct equity during unusually high realized-volatility regimes.,1.0
Static grid candidate 293,Direct daily source P&L,1.0519885936218605,4719,18.726190476190474,0.36192427571013996,0.3088986083183684,0.32498304938478806,1.0732265072767946,-0.468457651032275,-0.1392805623602311,-0.3636174912705001,0.0041920531235775105,1.2024737271955576e-05,0.011014774060719596,0.07499373637510236,0.07468497082354418,0.07345190385386968,0.08983500366088447,Static grid search,,1.0
Static grid candidate 402,Direct daily source P&L,1.0835895059613663,4719,18.726190476190474,0.36075487483497115,0.30803960078761117,0.32498440730810946,1.0706074332817237,-0.45013203745900277,-0.12642833916940155,-0.376719055300473,0.003022652248408697,8.646963270376407e-06,0.008628830863766444,0.06883933186907976,0.07033147715058705,0.07147729079200955,0.2178476991903391,Static grid search,,1.0
Static grid candidate 306,Direct daily source P&L,1.0680094491914962,4719,18.726190476190474,0.3602758471336782,0.3076875079557494,0.32498985639810246,1.0698814127859668,-0.4572637122232307,-0.1669063313560805,-0.5264951568330619,0.0025436245471157637,7.710627313546819e-06,0.00802927777612238,0.06596874442551129,0.06660533800226974,0.06628413791264236,0.18599584327934374,Static grid search,,1.0
Static grid candidate 422,Direct daily source P&L,1.0209227784122061,4719,18.726190476190474,0.35953312818651106,0.3071413527129595,0.3249815122164894,1.0685373354327374,-0.42980766698406003,-0.180597750750918,-0.6441785385448744,0.00180090559994861,5.977194219104095e-06,0.0064808260740071314,0.0633566185219195,0.06216627847965057,0.06219750899697457,-0.008320019390073301,Static grid search,,1.0
Static grid candidate 122,Direct daily source P&L,1.0654498492294628,4719,18.726190476190474,0.3596280592854002,0.3072111765243353,0.32498109517430257,1.0681271241690893,-0.44442277235420535,-0.12122788705507169,-0.4124006314676896,0.0018958366988377495,5.448151914795835e-06,0.006061195905321063,0.06174700202364597,0.06220850335401657,0.06283518480762097,0.16264270153223642,Static grid search,,1.0
"Momentum tilt relative: 13w, k=0.50, reb 4w",Direct daily source P&L,1.0543185407052247,4719,18.726190476190474,0.3596673998412865,0.3072401108983163,0.3249746490627594,1.0684886149553703,-0.4296665414305615,-0.13437288911520834,-0.533271494618878,0.0019351772547240298,5.914360270118887e-06,0.006845352989243385,0.05935221297924635,0.06197825953790304,0.060562274662343374,0.07050876327676392,Dynamic momentum allocation,Tilt baseline sleeve weights toward stronger trailing risk-adjusted momentum.,1.0
Static grid candidate 066,Direct daily source P&L,1.0279200091157612,4719,18.726190476190474,0.3594477810225567,0.30707857392426446,0.3249875306985399,1.068605616035491,-0.4748236302209633,-0.20817433335609123,-0.6866286687383486,0.0017155584359942466,6.065254520274334e-06,0.008106275676779776,0.051398760952737065,0.05104837079153162,0.054667455859609713,0.02715779674262895,Static grid search,,1.0
Static grid candidate 235,Direct daily source P&L,1.0811308450372152,4719,18.726190476190474,0.3594343674997307,0.3070687069847696,0.32498538661142284,1.067730986725076,-0.43757015715069136,-0.12345277229832458,-0.42668671442876144,0.0017021449131682242,4.937260369937409e-06,0.00763011475634388,0.04445083766586192,0.04499979290227796,0.04597869846133554,0.20904495698422082,Static grid search,,1.0
"High-vol equity cut: 26w, q90%, cut 75%",Direct daily source P&L,1.0583449758128038,4719,18.726190476190474,0.35931693631573314,0.30698232086780075,0.3249806144493801,1.0674657012980673,-0.5765075552309498,-0.16733002856004361,-0.41902174053711183,0.0015847137291706836,4.595126386692475e-06,0.00758189164073208,0.04163368733262781,0.045456368407084724,0.04029637604876754,0.09782269720194614,Regime allocation,Reduce direct equity during unusually high realized-volatility regimes.,1.0
Static grid candidate 248,Direct daily source P&L,1.0568250088778888,4719,18.726190476190474,0.3593222271694063,0.30698621314872127,0.3249885661782399,1.0683996976207932,-0.4897215801102309,-0.21084424461478624,-0.7167849539663623,0.0015900045828438625,5.799685136239523e-06,0.009818084247540923,0.04057912243302573,0.04088986945255574,0.04151883736895501,0.12022041224128047,Static grid search,,1.0
"Vol forecast: fast 26w, slow 26w, floor 2%",Direct daily source P&L,1.0427189160097239,4719,18.726190476190474,0.3579956652125307,0.306009837093509,0.32498026225712046,1.0644834804387204,-0.464482504599106,-0.11084876058050289,-0.44287564613021846,0.0002634426259682243,7.49008214915555e-07,0.0014376155426468365,0.03579058608222596,0.037251154410623155,0.035695051720311274,-0.01822489967052515,Volatility targeting,Change the speed and floor of the no-lookahead volatility estimator.,1.0
"Vol forecast: fast 26w, slow 26w, floor 1%",Direct daily source P&L,1.0427189160097239,4719,18.726190476190474,0.3579956652125307,0.306009837093509,0.32498026225712046,1.0644834804387204,-0.464482504599106,-0.11084876058050289,-0.44287564613021846,0.0002634426259682243,7.49008214915555e-07,0.0014376155426468365,0.03579058608222596,0.037251154410623155,0.035695051720311274,-0.01822489967052515,Volatility targeting,Change the speed and floor of the no-lookahead volatility estimator.,1.0
Static grid candidate 349,Direct daily source P&L,1.0369434322087723,4719,18.726190476190474,0.35800736985455717,0.3060184561133518,0.3249802102292738,1.0644564942276729,-0.45666357306847305,-0.10919666197182366,-0.4206310980573141,0.0002751472679947131,7.142045697149912e-07,0.0015889237460937706,0.030877672583157927,0.031183215619454734,0.031140019781625627,-0.1425537742620331,Static grid search,,1.0
Static: Bitcoin total 7.5%,Direct daily source P&L,1.0345339748528246,4719,18.726190476190474,0.35793380617828774,0.305964284338988,0.32498148446709985,1.0644554890955156,-0.4619754899675673,-0.13418002331098677,-0.47929506567355995,0.00020158359172528506,7.129082683217169e-07,0.0016314604021408397,0.030018024177329048,0.03268773743884388,0.0461138517745948,-0.1754959043365134,Static risk budgets,Change Bitcoin risk budget; before Bitcoin history the weight is redistributed.,1.0
"Static: commodities 12%, metals only",Direct daily source P&L,1.0552456359112943,4719,18.726190476190474,0.35810011612523684,0.3060867496335417,0.3249837245776089,1.0647348016003408,-0.4755708849438187,-0.1196826745779549,-0.44613444131510543,0.0003678935386743909,1.0731327289101929e-06,0.0025154068239922147,0.02930692104415146,0.026941911843848716,0.026096078083980536,0.1535789816494659,Static risk budgets,Change static commodity beta and its mix.,1.0
Static grid candidate 257,Direct daily source P&L,1.0388854865797237,4719,18.726190476190474,0.3583201829044236,0.3062487766804952,0.3249832764899685,1.0652291023037423,-0.41193040090303,-0.11664304955868482,-0.44559861377443927,0.0005879603178611248,1.7106237154396621e-06,0.0052901741254116836,0.02221311731570347,0.021908449484398664,0.023654108252240267,-0.005867107483112606,Static grid search,,1.0
Static grid candidate 059,Direct daily source P&L,1.0503760339626784,4719,18.726190476190474,0.3581704657016864,0.30613854828492476,0.3249805717661841,1.0652909377090558,-0.4671714780622954,-0.18083918384105985,-0.5655449182415261,0.00043824311512397074,1.7903717580067905e-06,0.005801065025761285,0.021201201494964378,0.022119281637783983,0.023304065218618022,0.07159962309665154,Static grid search,,1.0
"Vol forecast: fast 26w, slow 52w, floor 4%",Direct daily source P&L,1.043232139387642,4719,18.726190476190474,0.35789683204201017,0.30593705573661517,0.32498035067477116,1.0642788698070953,-0.46812271427742624,-0.11194450505056418,-0.45134434728909867,0.00016460945544771732,4.851254558750738e-07,0.0016549762540092165,0.02013665297571443,0.020422678429393666,0.019396064136989497,-0.030829884916402775,Volatility targeting,Change the speed and floor of the no-lookahead volatility estimator.,1.0
"Vol forecast: fast 26w, slow 26w, floor 4%",Direct daily source P&L,1.043232139387642,4719,18.726190476190474,0.35789683204201017,0.30593705573661517,0.32498035067477116,1.0642788698070953,-0.46812271427742624,-0.11194450505056418,-0.45134434728909867,0.00016460945544771732,4.851254558750738e-07,0.0016549762540092165,0.02013665297571443,0.020422678429393666,0.019396064136989497,-0.030829884916402775,Volatility targeting,Change the speed and floor of the no-lookahead volatility estimator.,1.0
"High-vol equity cut: 26w, q80%, cut 75%",Direct daily source P&L,1.0690836574513556,4719,18.726190476190474,0.3586998802796795,0.30652827213426326,0.32498655030900536,1.066123931430704,-0.5576567696382113,-0.1430320069861395,-0.4502247125142881,0.0009676576931170189,2.864669216481916e-06,0.010085538008451765,0.01951193764657111,0.020451193521597702,0.019669631519465415,0.09418833862976443,Regime allocation,Reduce direct equity during unusually high realized-volatility regimes.,1.0
Static grid candidate 146,Direct daily source P&L,1.0253366332017726,4719,18.726190476190474,0.3579326836340222,0.3059634576825447,0.32498640259759864,1.0647837908039879,-0.4631046087103008,-0.1957807545367507,-0.5640414102828012,0.00020046104745974347,1.13631324948681e-06,0.00488202897177668,0.015989051704905874,0.016770727455398406,0.020430818344059146,-0.07933518181402255,Static grid search,,1.0
Static: all-weather aggressive,Direct daily source P&L,1.064118775988927,4719,18.726190476190474,0.3583668841320442,0.3062831576941876,0.3249813116034295,1.0651168505611712,-0.48655797279708357,-0.12943597235231727,-0.34552942458473024,0.0006346615454817517,1.5658546029970882e-06,0.009348927495744622,0.011505741971521157,0.011641988967208554,0.011519374472546383,0.0699887096974806,Alternative allocation,Pre-specified multi-sleeve composition hypothesis.,1.0
Static grid candidate 465,Direct daily source P&L,1.049777759928408,4719,18.726190476190474,0.3583879764214244,0.30629868525590304,0.3249858691438254,1.065180297139344,-0.44530877723845264,-0.1368154354980451,-0.3500791676257976,0.0006557538348619385,1.647680547068767e-06,0.009952278238727744,0.011373011906202301,0.011329537794120121,0.01116025307041163,0.018721339333222734,Static grid search,,1.0
Static grid candidate 302,Direct daily source P&L,1.031570780283186,4719,18.726190476190474,0.3578044880652871,0.30586904827491385,0.3249775520230513,1.0643670533958627,-0.45053930726303126,-0.18691118514498914,-0.5206148641533155,7.22654787246313e-05,5.988542905952142e-07,0.010972292735810442,0.00374928771020024,0.003724479849171257,0.003817228601004059,-0.029214034502632654,Static grid search,,1.0
Static grid candidate 330,Direct daily source P&L,0.9980412053820965,4719,18.726190476190474,0.3576485093494388,0.305754165994743,0.32498285785192255,1.0640814720844858,-0.42015677295200193,-0.1713661793344785,-0.5717975015290787,-8.371323712363932e-05,2.3054505965246586e-07,0.005185132534533695,0.0030543650892806812,0.003020609300880777,0.003151262125630738,-0.23792456779790636,Static grid search,,1.0
"Vol forecast: fast 26w, slow 52w, floor 2%",Direct daily source P&L,1.0426633684947442,4719,18.726190476190474,0.3577571682967766,0.3058341974598687,0.32498029482932933,1.0639430096640736,-0.46452212675154614,-0.11086073694303808,-0.443070627984322,2.4945710214163697e-05,5.197249364482669e-08,0.0014372079523440843,0.002484156381682836,0.002586750743958222,0.0024790842084668066,-0.05393246922573251,Volatility targeting,Change the speed and floor of the no-lookahead volatility estimator.,1.0
"Vol forecast: fast 26w, slow 52w, floor 1%",Direct daily source P&L,1.0426633684947442,4719,18.726190476190474,0.3577571682967766,0.3058341974598687,0.32498029482932933,1.0639430096640736,-0.46452212675154614,-0.11086073694303808,-0.443070627984322,2.4945710214163697e-05,5.197249364482669e-08,0.0014372079523440843,0.002484156381682836,0.002586750743958222,0.0024790842084668066,-0.05393246922573251,Volatility targeting,Change the speed and floor of the no-lookahead volatility estimator.,1.0
Static grid candidate 199,Direct daily source P&L,1.0591233900952675,4719,18.726190476190474,0.357418805835545,0.3055849594979783,0.3249794986120455,1.063532259133027,-0.4525002256689241,-0.1733459360773435,-0.5544604058562874,-0.00031341675101748123,-4.777652944112188e-07,0.009339404982879197,-0.003514150680957748,-0.0034760515740455155,-0.0034843536692531316,0.06154789813423426,Static grid search,,1.0
Static grid candidate 241,Direct daily source P&L,1.0591233900952675,4719,18.726190476190474,0.357418805835545,0.3055849594979783,0.3249794986120455,1.063532259133027,-0.4525002256689241,-0.1733459360773435,-0.5544604058562874,-0.00031341675101748123,-4.777652944112188e-07,0.009339404982879197,-0.003514150680957748,-0.0034760515740455155,-0.0034843536692531316,0.06154789813423426,Static grid search,,1.0
