Date,Baseline,Top strategy,PnL difference
2005-04-20,-0.011588534892350524,-0.005337131602908531,0.006251403289441993
2005-04-21,0.007389331954882128,0.003924746100021258,-0.0034645858548608697
2005-04-22,-0.004125073824592988,-0.0019667464238839138,0.002158327400709074
2005-04-25,0.010427193314603175,0.007855627869332112,-0.0025715654452710627
2005-04-26,-0.014555460967324045,-0.013067427328480284,0.0014880336388437606
2005-04-27,-0.007768536313000827,-0.01083013528843958,-0.0030615989754387537
2005-04-28,-0.004447043449625976,0.0013412845125762244,0.0057883279622022
2005-04-29,0.007602437012319064,0.0012945575126418565,-0.006307879499677208
2005-05-02,0.004945134143915013,0.0037032834668468723,-0.0012418506770681408
2005-05-03,-0.006076749283877411,-0.005608937664628317,0.0004678116192490941
2005-05-04,0.03453951095710811,0.03130571213975949,-0.0032337988173486223
2005-05-05,0.013553983665214936,0.017482899735654228,0.003928916070439293
2005-05-06,-0.038625388576228846,-0.038681954901627166,-5.656632539832035e-05
2005-05-09,0.004193669788507232,0.0019241822639208274,-0.002269487524586405
2005-05-10,-0.0034033290619214117,0.0026906298543925514,0.006093958916313963
2005-05-11,0.01223004132111245,0.01276035414701844,0.000530312825905991
2005-05-12,-0.02262574054801601,-0.02191065041703603,0.0007150901309799784
2005-05-13,0.0072427102760267295,0.015789417508323158,0.00854670723229643
2005-05-16,0.010838315773835839,0.005379096529549705,-0.005459219244286133
2005-05-17,0.016486128338107302,0.018199367677837475,0.001713239339730173
2005-05-18,0.03351211788929297,0.03474186774640842,0.0012297498571154503
2005-05-19,-0.0011905939975580045,-0.0011799512987032698,1.0642698854734659e-05
2005-05-20,0.0012568909447883152,0.0054567403842341565,0.004199849439445841
2005-05-23,0.017140310383568218,0.018902915358116026,0.001762604974547808
2005-05-24,0.01578352151313599,0.019155698253917396,0.003372176740781406
2005-05-25,-0.00846346986625004,-0.005881460419939993,0.0025820094463100468
2005-05-26,0.02383714933068424,0.025313818066719177,0.0014766687360349383
2005-05-27,-0.0010351211284779984,-0.0011978572501352759,-0.00016273612165727748
2005-05-31,0.02861512232973823,0.03681558827807958,0.008200465948341354
2005-06-01,0.06593890819807943,0.06902846624675915,0.003089558048679719
2005-06-02,0.003933018632268555,0.005932744790523979,0.001999726158255424
2005-06-03,-0.032608847423146924,-0.0346479199641913,-0.002039072541044379
2005-06-06,-0.000734605253290066,-0.0007909766672164485,-5.6371413926382475e-05
2005-06-07,0.005286869546571576,0.0011799755691126862,-0.004106893977458889
2005-06-08,-0.01011799042331237,-0.00868877610161883,0.0014292143216935397
2005-06-09,0.009788568085897295,0.00799976619166398,-0.0017888018942333155
2005-06-10,-0.02333568026815511,-0.028449608123505606,-0.005113927855350496
2005-06-13,0.016394231598393472,0.01723200827980791,0.0008377766814144372
2005-06-14,-0.003239144803326632,-0.007600206694925332,-0.0043610618915987
2005-06-15,0.0023586079667179257,0.003411978693954036,0.0010533707272361104
2005-06-16,0.02468260136029672,0.022417411202367652,-0.0022651901579290694
2005-06-17,0.00609495672507339,0.0032443297284310466,-0.002850626996642343
2005-06-20,0.006013520030841428,0.007489946247866103,0.0014764262170246746
2005-06-21,0.0033050486393114684,0.0035875427776518405,0.00028249413834037203
2005-06-22,0.03407099249739991,0.036463383029639425,0.0023923905322395175
2005-06-23,-0.02412892324937473,-0.021556203833108925,0.002572719416265804
2005-06-24,-0.0034834784833127925,-0.0035174825213486237,-3.4004038035831234e-05
2005-06-27,-0.017484439693393052,-0.018104186313613928,-0.0006197466202208755
2005-06-28,-0.011746349647354064,-0.020708867529715354,-0.00896251788236129
2005-06-29,0.00022710515858651796,-0.00011882948910727787,-0.00034593464769379584
2005-06-30,-0.004554352906857335,-0.0017007521688168037,0.0028536007380405314
2005-07-01,-0.00370861247166929,-0.006361850178326707,-0.002653237706657417
2005-07-05,0.01959369705477367,0.017953964207522172,-0.001639732847251496
2005-07-06,-0.0035539491491760286,0.00029295890446670244,0.003846908053642731
2005-07-07,0.00392045065747491,0.003941401041430361,2.095038395545038e-05
2005-07-08,0.015369310080196418,0.012156217484705878,-0.0032130925954905395
2005-07-11,0.012309656519104099,0.011171168927698755,-0.0011384875914053436
2005-07-12,-0.011195124650577079,-0.01179922762928258,-0.0006041029787055008
2005-07-13,0.020013329075309696,0.022609098090277006,0.00259576901496731
2005-07-14,0.009675116643007686,0.010726829858653562,0.0010517132156458754
2005-07-15,0.014552960240167232,0.017054175781393944,0.002501215541226712
2005-07-18,-0.02079492289145933,-0.018829730730545367,0.0019651921609139637
2005-07-19,0.023079235304990314,0.02528218073804059,0.002202945433050274
2005-07-20,0.010675128852326316,0.009794024628353047,-0.0008811042239732694
2005-07-21,-0.04404155170498001,-0.04481171581993072,-0.0007701641149507124
2005-07-22,0.041494979680206365,0.04326879268650077,0.0017738130062944085
2005-07-25,-0.014637943339919229,-0.013848481331359177,0.0007894620085600514
2005-07-26,0.004821219325084309,0.006397007652290996,0.001575788327206687
2005-07-27,0.009438938236762357,0.011390761967672355,0.0019518237309099976
2005-07-28,0.029699228963272102,0.030828254151696807,0.0011290251884247052
2005-07-29,-0.02724017373212222,-0.0290646751269981,-0.0018245013948758812
2005-08-01,0.004970661121868792,0.0046101735305558765,-0.0003604875913129158
2005-08-02,0.02658845414306921,0.029096777725476315,0.002508323582407105
2005-08-03,-0.0017523410799174287,-0.0033376621456925382,-0.0015853210657751095
2005-08-04,-0.02948396514011273,-0.02948379893707717,1.6620303555994753e-07
2005-08-05,-0.0369978163556963,-0.037375553428354406,-0.00037773707265810474
2005-08-08,-0.011866294992683305,-0.01310073946666415,-0.0012344444739808454
2005-08-09,0.01809151910094354,0.017442108538916545,-0.000649410562026994
2005-08-10,0.015601665993080664,0.016431038427580612,0.0008293724344999483
2005-08-11,0.03886003098694822,0.04048215608972129,0.0016221251027730699
2005-08-12,-0.01069617229730443,-0.008440587300536033,0.0022555849967683967
2005-08-15,-0.0021543843381911015,-0.003482164540682144,-0.0013277802024910424
2005-08-16,-0.03776175664614706,-0.040706832241039353,-0.0029450755948922935
2005-08-17,-0.02408066888620778,-0.025465634547258444,-0.001384965661050664
2005-08-18,-0.018393974854356555,-0.022547921640750642,-0.004153946786394087
2005-08-19,0.008432409923527857,0.01091146027722558,0.002479050353697724
2005-08-22,0.010415571203996986,0.009692280858434089,-0.0007232903455628974
2005-08-23,-0.006303582787798378,-0.004779334130349102,0.0015242486574492762
2005-08-24,-0.011721474639925306,-0.007865502853053435,0.003855971786871871
2005-08-25,0.007382293229908342,0.007006105112569396,-0.00037618811733894624
2005-08-26,-0.026035102221330864,-0.02207877138088733,0.003956330840443535
2005-08-29,0.021026355563331024,0.019931447882834633,-0.001094907680496391
2005-08-30,0.02529319083551038,0.030731161607952338,0.005437970772441958
2005-08-31,0.04195821228296944,0.03945280583395455,-0.0025054064490148895
2005-09-01,0.02232919248789249,0.023568408250510688,0.0012392157626181961
2005-09-02,-0.008111709134343477,-0.0082510525418591,-0.00013934340751562205
2005-09-06,0.008319703173256908,0.003423870103579333,-0.004895833069677575
2005-09-07,-0.00942586339228544,-0.009781481930071173,-0.00035561853778573287
2005-09-08,-0.005464811508608891,-0.0012452210956053025,0.004219590413003588
2005-09-09,0.024699205784947387,0.01953083064436986,-0.005168375140577528
2005-09-12,-0.01799168366431024,-0.01759755950816404,0.0003941241561461993
2005-09-13,-0.0148041996981121,-0.007942225583602315,0.006861974114509785
2005-09-14,-0.016691505743979124,-0.015894268893600835,0.0007972368503782884
2005-09-15,0.0020938425989661413,0.003238005831384789,0.0011441632324186478
2005-09-16,0.013315443372885753,0.00896331343076063,-0.004352129942125122
2005-09-19,0.01854526681929144,0.02130745500452825,0.0027621881852368073
2005-09-20,-0.02264571440022692,-0.017287200191739165,0.005358514208487753
2005-09-21,-0.017323495559218728,-0.010089040649783759,0.00723445490943497
2005-09-22,0.007968292073097844,0.006982390471856681,-0.0009859016012411627
2005-09-23,-0.011674264229077696,-0.011435239402592905,0.0002390248264847912
2005-09-26,0.008659482797341711,0.008974129959914152,0.0003146471625724411
2005-09-27,-0.0041053726027440954,-0.005687555390538981,-0.0015821827877948854
2005-09-28,0.0199547187639618,0.0212624131104314,0.0013076943464696011
2005-09-29,0.029239927730399896,0.02713322978542762,-0.002106697944972275
2005-09-30,0.0055872867326008015,0.0071148282769086,0.0015275415443077988
2005-10-03,0.006477434444275868,0.008952643812669648,0.0024752093683937807
2005-10-04,-0.022148247243610704,-0.018022649751384817,0.004125597492225887
2005-10-05,-0.05968380568997729,-0.05406609506357714,0.005617710626400152
2005-10-06,-0.049973924921741505,-0.054482154305285885,-0.004508229383544379
2005-10-07,0.02693257234435668,0.026293476667886173,-0.0006390956764705073
2005-10-10,-0.008074496569295935,-0.00548268282028691,0.002591813749009026
2005-10-11,0.005125722985975617,0.007346128542335248,0.002220405556359631
2005-10-12,-0.0416987851265209,-0.036444034232454,0.005254750894066899
2005-10-13,-0.012596060613401783,-0.010068749701371777,0.0025273109120300067
2005-10-14,0.0073480512843982415,0.00321793849813513,-0.004130112786263112
2005-10-17,0.020065203173388037,0.01841543526817778,-0.0016497679052102573
2005-10-18,-0.019270616716936393,-0.014186387654502577,0.005084229062433816
2005-10-19,0.012201080934982771,0.00789199725745007,-0.004309083677532702
2005-10-20,-0.03169066515775265,-0.02335378712705006,0.008336878030702592
2005-10-21,0.018008047824209956,0.017427133014310012,-0.0005809148098999441
2005-10-24,0.02604250268509372,0.019093930602100954,-0.0069485720829927655
2005-10-25,-0.00208934360398821,0.0006624357579660854,0.0027517793619542957
2005-10-26,-0.013176944403082265,-0.011672421280323076,0.001504523122759189
2005-10-27,-0.033414760594089335,-0.030437261125539378,0.0029774994685499573
2005-10-28,0.02657574313911432,0.017460799972394834,-0.009114943166719486
2005-10-31,0.018091565891953817,0.0163878107974778,-0.001703755094476015
2005-11-01,-0.008875834545825353,-0.006579697168272634,0.0022961373775527184
2005-11-02,0.027003041048661417,0.0234997988893129,-0.003503242159348517
2005-11-03,0.0270559031062288,0.031465205017376506,0.004409301911147707
2005-11-04,0.008633180408709413,0.007592984618825327,-0.001040195789884086
2005-11-07,0.012389957727568037,0.00830660232193205,-0.004083355405635987
2005-11-08,-0.005506372438516492,-0.0011780349001808486,0.004328337538335643
2005-11-09,0.004147681486499499,0.0022394596092411134,-0.0019082218772583856
2005-11-10,0.025662006305828766,0.017980525359769246,-0.00768148094605952
2005-11-11,0.01176747257168181,0.009169339386822748,-0.002598133184859063
2005-11-14,0.0013009921888900134,0.0026639281912318414,0.001362936002341828
2005-11-15,-0.010143843454786576,-0.007317556412236537,0.0028262870425500393
2005-11-16,0.02198564439032746,0.02447140378263414,0.0024857593923066808
2005-11-17,0.03124773849063479,0.025883547970363994,-0.0053641905202707965
2005-11-18,0.006679278043120043,0.0025800834063694623,-0.0040991946367505815
2005-11-21,0.017884973929010943,0.01274677200205604,-0.005138201926954904
2005-11-22,0.012128807265460645,0.010230326343598842,-0.0018984809218618032
2005-11-23,0.015034404997635597,0.012130134386978957,-0.0029042706106566403
2005-11-25,0.02085345993260894,0.02000461534891753,-0.0008488445836914091
2005-11-28,-0.0337082678353535,-0.029734757877773077,0.003973509957580425
2005-11-29,-0.0009006826537386698,-0.0016272877643118506,-0.0007266051105731808
2005-11-30,-0.020971463911194296,-0.018497608887631824,0.002473855023562472
2005-12-01,0.06348859166542317,0.06271310683210274,-0.0007754848333204334
2005-12-02,0.009664692255433309,0.010810513977340607,0.0011458217219072978
2005-12-05,-0.016892552934854227,-0.017769906664190645,-0.0008773537293364185
2005-12-06,0.016417648995773394,0.017876658118887057,0.0014590091231136623
2005-12-07,-0.007150491531481526,-0.004370018033674621,0.0027804734978069045
2005-12-08,-0.007590598581568265,-0.009979084641603261,-0.0023884860600349956
2005-12-09,0.0001857029192124836,-0.0013945701554586784,-0.001580273074671162
2005-12-12,-0.0030854453473299565,-0.0016594098312704777,0.0014260355160594788
2005-12-13,0.010974730962985879,0.00851821393257408,-0.002456517030411798
2005-12-14,-0.01788479466526096,-0.023727486550762344,-0.005842691885501385
2005-12-15,-0.015022674737251274,-0.013358129849945112,0.0016645448873061613
2005-12-16,-0.008236585962071826,-0.01260575025148897,-0.004369164289417143
2005-12-19,-0.026307480013088035,-0.028051719515559303,-0.0017442395024712676
2005-12-20,-0.00120293333284686,0.0012474408084357294,0.0024503741412825897
2005-12-21,0.01761252774984032,0.016152373578229892,-0.001460154171610429
2005-12-22,0.01942556387884815,0.017827551625359334,-0.001598012253488816
2005-12-23,0.0038051746365335287,0.0024501944136379405,-0.0013549802228955883
2005-12-27,-0.01888015781759531,-0.014963082723477638,0.003917075094117671
2005-12-28,0.006527051918888987,0.00503238788522811,-0.0014946640336608776
2005-12-29,-0.015799609409534107,-0.017750254382265483,-0.001950644972731376
2005-12-30,-0.012194203988519454,-0.011601761378152563,0.000592442610366891
2006-01-03,0.04701870719738135,0.04929490564564352,0.0022761984482621705
2006-01-04,0.03291593659961985,0.03639644524662089,0.0034805086470010432
2006-01-05,-0.018744315324669383,-0.019834186338261818,-0.0010898710135924354
2006-01-06,0.04902974620791127,0.05292242988221832,0.0038926836743070486
2006-01-09,0.01643164977456206,0.011821339151791874,-0.0046103106227701855
2006-01-10,-0.017689572700624667,-0.014842710236709628,0.0028468624639150387
2006-01-11,0.012130887146146177,0.010846897040589536,-0.0012839901055566403
2006-01-12,-0.00928970897606002,-0.0048454432531511585,0.0044442657229088614
2006-01-13,0.009895718407206903,0.007431422456436657,-0.0024642959507702464
2006-01-17,-0.012293680118369808,-0.008844802781832794,0.0034488773365370148
2006-01-18,-0.03322984840333996,-0.03296903472038402,0.00026081368295594043
2006-01-19,0.022469681653688612,0.019438381823911305,-0.003031299829777307
2006-01-20,-0.06149713501321446,-0.05214696614346921,0.009350168869745247
2006-01-23,0.010019074680300014,0.00839223095721723,-0.001626843723082784
2006-01-24,0.00435191277095627,0.0026447937607366402,-0.0017071190102196294
2006-01-25,-0.009174717873588242,-0.00910458171249685,7.013616109139212e-05
2006-01-26,0.01600241772635833,0.010504567659440568,-0.005497850066917762
2006-01-27,0.03324865909670793,0.027731057908012266,-0.005517601188695667
2006-01-30,0.01014446594439921,0.009581491792891101,-0.000562974151508109
2006-01-31,-0.006723379333637075,-0.006317366729945593,0.0004060126036914821
2006-02-01,0.0006112446238853096,0.0007589515747678218,0.0001477069508825122
2006-02-02,-0.03758950501977401,-0.03262638486911887,0.0049631201506551426
2006-02-03,-0.016982659210761475,-0.01536939241353585,0.0016132667972256244
2006-02-06,0.008428365922429947,0.007405453657568331,-0.001022912264861616
2006-02-07,-0.04080920863519495,-0.031878631650842926,0.008930576984352026
2006-02-08,0.015754527651225023,0.01191716101631516,-0.0038373666349098626
2006-02-09,0.007589848905042455,0.0030343137855731554,-0.004555535119469299
2006-02-10,-0.009910599676117269,-0.007282277116959516,0.002628322559157753
2006-02-13,-0.023780557122867797,-0.02264163123875885,0.0011389258841089482
2006-02-14,0.028697049580969452,0.021468999741453547,-0.007228049839515905
2006-02-15,0.0026031377389381495,0.0008984978456991796,-0.00170463989323897
2006-02-16,0.030700384320348512,0.027556398930922647,-0.003143985389425865
2006-02-17,0.0015143455248440324,0.0004844602687513852,-0.0010298852560926472
2006-02-21,-0.008919127874948243,-0.008777159858521849,0.00014196801642639423
2006-02-22,0.021043141608320867,0.017927768206621113,-0.0031153734016997545
2006-02-23,-0.016441039023257897,-0.014176675141749128,0.002264363881508769
2006-02-24,0.020982028781151636,0.019781535912409203,-0.001200492868742433
2006-02-27,0.01693157581581967,0.01751332608733933,0.0005817502715196599
2006-02-28,-0.04244715972324988,-0.03880378385463729,0.003643375868612589
2006-03-01,0.027731869678967586,0.027156442293118734,-0.0005754273858488528
2006-03-02,-0.00581702737065465,-0.0027399649558197347,0.0030770624148349153
2006-03-03,-0.010176278027600532,-0.01127529812992215,-0.001099020102321619
2006-03-06,-0.026361647388572954,-0.027044176254040164,-0.00068252886546721
2006-03-07,-0.010902086580978165,-0.012781411476892558,-0.001879324895914393
2006-03-08,-0.014406953680107007,-0.0164750705678342,-0.002068116887727194
2006-03-09,-0.006395272271344264,-0.005702722556033334,0.00069254971531093
2006-03-10,0.025810223373252974,0.020715122637173695,-0.005095100736079279
2006-03-13,0.014040844576840034,0.014745079300780502,0.0007042347239404681
2006-03-14,0.023573224188088045,0.024833967414586038,0.0012607432264979922
2006-03-15,0.018841511823801303,0.020598960066531065,0.0017574482427297616
2006-03-16,-0.004172463065214675,-0.009299984415465097,-0.005127521350250422
2006-03-17,0.00824846720445774,0.00718016032560358,-0.0010683068788541594
2006-03-20,0.001635573510184846,0.0015415463441357635,-9.402716604908247e-05
2006-03-21,-0.01976910018413997,-0.019232296181903703,0.0005368040022362651
2006-03-22,0.008692111904696515,0.004424526125819547,-0.004267585778876967
2006-03-23,0.007451366310461681,0.008448753047263786,0.0009973867368021057
2006-03-24,0.01547308123205844,0.017168490866760096,0.001695409634701656
2006-03-27,-0.0006120747326037228,0.0016209823839370334,0.0022330571165407563
2006-03-28,-0.01207132679489645,-0.008350217494796537,0.003721109300099912
2006-03-29,0.0431917103289071,0.04826888650607218,0.005077176177165084
2006-03-30,0.0033618356908725563,0.004769572618816596,0.0014077369279440395
2006-03-31,-0.014111829134321551,-0.014469948831732003,-0.00035811969741045106
2006-04-03,0.03206060592568203,0.03797437070770694,0.005913764782024912
2006-04-04,0.011428481989410953,0.010428105218292912,-0.0010003767711180417
2006-04-05,0.017578963727629033,0.022092703481876898,0.004513739754247865
2006-04-06,0.02002180485127391,0.024239942936506557,0.004218138085232647
2006-04-07,-0.027731206720196147,-0.02525521350119948,0.0024759932189966673
2006-04-10,0.020744603872509194,0.022167996721561233,0.0014233928490520395
2006-04-11,-0.03538790206976313,-0.033200565373976795,0.0021873366957863363
2006-04-12,-0.0005336606909210181,-0.001873422017631278,-0.0013397613267102598
2006-04-13,0.01468560280259274,0.016795694382590886,0.0021100915799981464
2006-04-17,-0.014106744683525225,-0.016078161672753118,-0.0019714169892278924
2006-04-18,0.05702539074897199,0.05676296124305021,-0.0002624295059217782
2006-04-19,0.03394212677480369,0.03658597970942951,0.0026438529346258233
2006-04-20,-0.017192683872382524,-0.020741815765467346,-0.003549131893084822
2006-04-21,0.003917836174098112,-0.0009871994979354292,-0.004905035672033541
2006-04-24,-0.030752741007331833,-0.03287671893000866,-0.0021239779226768264
2006-04-25,0.007675523998253564,0.012122179737296708,0.004446655739043144
2006-04-26,0.011593079453982002,0.009468746461645887,-0.0021243329923361157
2006-04-27,0.005560270749413766,0.006857068265449434,0.001296797516035668
2006-04-28,0.0037307131833252327,-0.0010103559444974203,-0.004741069127822653
2006-05-01,-0.0056022247265847544,-0.005161324132280812,0.00044090059430394214
2006-05-02,0.032220985758148205,0.036689705199812066,0.004468719441663861
2006-05-03,-0.012101042418581301,-0.010696031833607064,0.0014050105849742374
2006-05-04,0.01960484118425241,0.023731325665074833,0.004126484480822423
2006-05-05,0.04242958993527916,0.041814090590186134,-0.0006154993450930291
2006-05-08,-2.253705636383552e-05,0.0013536298566257992,0.0013761669129896347
2006-05-09,0.03065008643514025,0.03329641269031944,0.0026463262551791877
2006-05-10,-0.003595710194882445,-0.006450899997275411,-0.002855189802392966
2006-05-11,-0.026894554248157912,-0.028409114499117143,-0.0015145602509592307
2006-05-12,-0.05999298989777548,-0.06401277330738986,-0.004019783409614376
2006-05-15,-0.05360105750147698,-0.05501673563852874,-0.0014156781370517624
2006-05-16,-0.0012907379692673059,-0.0035173151500725026,-0.0022265771808051968
2006-05-17,-0.057842407271030225,-0.04771515862472371,0.010127248646306514
2006-05-18,-0.027366066004481333,-0.02382032607172618,0.0035457399327551535
2006-05-19,-0.009981438020878126,-0.008063914907181322,0.0019175231136968045
2006-05-22,-0.012236304949714888,-0.010450879855696182,0.0017854250940187062
2006-05-23,-0.0007950148658763639,-0.0004173891664878969,0.000377625699388467
2006-05-24,-0.017394861198304922,-0.012583924221660207,0.004810936976644715
2006-05-25,0.021792674714054053,0.014626441572729522,-0.007166233141324531
2006-05-26,0.005749253870406939,0.002194504419877895,-0.0035547494505290445
2006-05-30,-0.021530050514859286,-0.014863716185078412,0.006666334329780874
2006-05-31,0.0028191029938826034,-1.829694708132355e-05,-0.002837399940963927
2006-06-01,0.019220400771878646,0.015979165119971515,-0.003241235651907131
2006-06-02,0.011533061718378639,0.008085163686576639,-0.003447898031802
2006-06-05,-0.040321656213067165,-0.02961868423176384,0.010702971981303325
2006-06-06,-0.015100099499401897,-0.010981840880252433,0.004118258619149464
2006-06-07,-0.01767916666667024,-0.016241664913580905,0.0014375017530893347
2006-06-08,-0.019144696281527603,-0.017403717788316647,0.0017409784932109554
2006-06-09,-0.008177304889499857,-0.005912747590706904,0.0022645572987929534
2006-06-12,-0.024204429852797964,-0.019695995331599915,0.004508434521198049
2006-06-13,-0.029471644998065774,-0.020956601260958375,0.0085150437371074
2006-06-14,0.0033440054116787984,0.004808891220577388,0.0014648858088985896
2006-06-15,0.028714308932889197,0.022252821952728954,-0.0064614869801602436
2006-06-16,-0.0033032371416065872,-0.00281995981834616,0.0004832773232604274
2006-06-19,-0.016781993038123392,-0.012127362694548238,0.004654630343575154
2006-06-20,0.0037276501061375704,0.004381089509383501,0.0006534394032459306
2006-06-21,0.023844270591573385,0.021195995375909844,-0.002648275215663541
2006-06-22,-0.01024003512106234,-0.009986652869032941,0.000253382252029399
2006-06-23,0.0035341663215030525,0.003674521740738692,0.0001403554192356397
2006-06-26,0.010677378952689906,0.00786584036081784,-0.002811538591872066
2006-06-27,-0.021275651847102305,-0.01980301093824016,0.001472640908862146
2006-06-28,0.009275268267782454,0.0089158647032733,-0.00035940356450915416
2006-06-29,0.04098718967102298,0.03512956287367336,-0.0058576267973496216
2006-06-30,0.008698564724052227,0.007144094524470628,-0.0015544701995815991
2006-07-03,0.014604753862806795,0.011545657264869159,-0.003059096597937636
2006-07-05,-0.015397147275177542,-0.016446176819026236,-0.0010490295438486934
2006-07-06,0.006039128711454201,0.00401024626027501,-0.0020288824511791904
2006-07-07,-0.01961343409731933,-0.016321320450830026,0.0032921136464893024
2006-07-10,-0.009663846538739808,-0.011861259991153393,-0.0021974134524135845
2006-07-11,0.01390727483079356,0.01335651424344842,-0.0005507605873451404
2006-07-12,-0.01931882754811298,-0.016816066771227288,0.002502760776885691
2006-07-13,-0.025229926946274087,-0.021176592961004197,0.004053333985269889
2006-07-14,-0.010090736458108244,-0.008882224905558012,0.001208511552550232
2006-07-17,-0.021365291049075197,-0.019290131208184052,0.002075159840891145
2006-07-18,-0.009841550993058397,-0.008166975476216124,0.0016745755168422732
